,mention_id,unique_id,uuid,patent_id,inventor_id,rawlocation_id,name_first,name_last,sequence,rule_47,deceased,id,location_id,city,state,country,latlong
3136,US4883061-0,18513,jyhibwsf5nmhx7vlxd4bdd8ob,4883061,fl:ra_ln:zeimer-1,i91t6dicmj0p5uknq69oclqir,Ran C.,Zeimer,0,FALSE,FALSE,i91t6dicmj0p5uknq69oclqir,ee4d846b-cb8e-11eb-9615-121df0c29c1e,Chicago,IL,US,41.8338|-87.6718
3137,US4883726-1,2312,10etjlvquz904hq7lvh3gd169,4883726,fl:mo_ln:brand-1,uk0sh8lsp75j8r5pr9p06rwvk,Mordechai,Brand,1,FALSE,FALSE,uk0sh8lsp75j8r5pr9p06rwvk,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
3138,US4883757-0,7607,058y3g7vy844pzd1p4ac0tt0k,4883757,fl:da_ln:gutnick-1,ck44ninnfhbc89tj5fa2kf56e,David L.,Gutnick,0,FALSE,FALSE,ck44ninnfhbc89tj5fa2kf56e,f2f0abe0-cb8e-11eb-9615-121df0c29c1e,Moshav Sdei Hemed,,IL,31.9523|34.9219
3139,US4883765-1,9259,l5am5lhyr3bv6mg2pc41clv15,4883765,fl:be_ln:kidron-1,ht846m8pb6l6qrt49q1yz4ir5,Ben-Zion,Kidron,1,FALSE,FALSE,ht846m8pb6l6qrt49q1yz4ir5,fa38ab84-09bd-11ec-893a-12de62d610b1,Givat,,IL,32.0774|34.8522
3140,US4883805-0,8907,soo6u0wg22nmdkzpgqw70s34t,4883805,fl:ro_ln:kasan-1,wx6tzxhicootixbd87btd36g8,Rodney,Kasan,0,FALSE,FALSE,wx6tzxhicootixbd87btd36g8,fdce9822-cb8e-11eb-9615-121df0c29c1e,Raanana,,IL,32.1863|34.8692
3141,US4884131-0,2835,aojiw21xdloiy337ponz6f5y8,4884131,fl:da_ln:chevion-1,1g95gydvwvlz7wnm357iw604m,Dan S.,Chevion,0,FALSE,FALSE,1g95gydvwvlz7wnm357iw604m,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
3142,US4884309-0,15200,ta66cfss5gszcnct7o8uipike,4884309,fl:ah_ln:shafir-1,oyw5g3uij135i0i6tm0weg0ay,Aharon,Shafir,0,FALSE,FALSE,oyw5g3uij135i0i6tm0weg0ay,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
3143,US4884655-0,5403,nkl9o1wf3ihh6orkah1xj47ms,4884655,fl:to_ln:freadman-1,tyvnj0i86ow3ulbzhd8phcl5e,Tommyca,Freadman,0,FALSE,FALSE,tyvnj0i86ow3ulbzhd8phcl5e,ff6d0c72-cb90-11eb-9615-121df0c29c1e,Taipei,,TW,25.0858|121.564
3144,US4884882-0,14888,c35xq1yqxgfw1k2x7ls24c70t,4884882,c35xq1yqxgfw1k2x7ls24c70t,qcbf6fq73hrpn6uvi4qdnk6x6,Benjamin,Schnarch,0,FALSE,FALSE,qcbf6fq73hrpn6uvi4qdnk6x6,ff84bf21-cb90-11eb-9615-121df0c29c1e,Bat Yam,,IL,32.0132|34.7492
3145,US4885143-0,14881,ankr0iaifydo25jtpz9paus5l,4885143,fl:ga_ln:schmuckler-1,y5srmy41ssdb0ks1nveulnvxj,Gabriella,Schmuckler,0,FALSE,FALSE,y5srmy41ssdb0ks1nveulnvxj,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
3146,US4885688-0,3314,n145xxp5cf6vdtupxxl1488gb,4885688,fl:ca_ln:crawford-4,fhiu2cku900mxck8helfghdrf,Carl R.,Crawford,0,FALSE,FALSE,fhiu2cku900mxck8helfghdrf,de09fd42-cb8e-11eb-9615-121df0c29c1e,Milwaukee,WI,US,43.0563|-87.9323
3147,US4885898-0,9252,2kqnlhatkw8v9e5uk3nj7m2rz,4885898,fl:bo_ln:khurgin-1,sohn2vjj4uakjn3zrtc2vcp5q,Boris,Khurgin,0,FALSE,FALSE,sohn2vjj4uakjn3zrtc2vcp5q,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
3148,US4885977-0,9286,zo9q46xwkqwri7qwkb69fxwjb,4885977,fl:yo_ln:kirson-1,cqq4qyyf07digfjrnzcd8dnv2,Yoram,Kirson,0,FALSE,FALSE,cqq4qyyf07digfjrnzcd8dnv2,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
3149,US4886048-1,7805,oadfqo3qoxw3ooa6lq8708ta4,4886048,fl:ye_ln:harats-1,v342d8lkmfxf8117hea8k22cs,Yehuda,Harats,1,FALSE,FALSE,v342d8lkmfxf8117hea8k22cs,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
3150,US4886161-1,3799,5q2jg7hu1aw5sl0ehln1z002m,4886161,fl:as_ln:dromi-1,jl7idlxl55bduluccotpxwpd3,Asher,Dromi,1,FALSE,FALSE,jl7idlxl55bduluccotpxwpd3,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
3151,US4886211-0,2910,4yqlh05xv61v4lcfz8tmqyexn,4886211,fl:am_ln:cohen-12,95a69qbc51eiag44cftwvxgcn,Amir,Cohen,0,FALSE,FALSE,95a69qbc51eiag44cftwvxgcn,77179e87-cb8f-11eb-9615-121df0c29c1e,Yuvalium,,IL,
3152,US4886760-0,1637,4w0pl8zysc2rey9d359y1bgo4,4886760,fl:ab_ln:benmichael-1,7pecsc2bx4aqt2fjhhu1sawdr,Abraham,Ben-Michael,0,FALSE,FALSE,7pecsc2bx4aqt2fjhhu1sawdr,6cf99587-cb90-11eb-9615-121df0c29c1e,Ramat-Ilan,,IL,32.0687|34.8461
3153,US4886878-3,5898,dvhlinfivs0x6a3ipgglatgwg,4886878,fl:ga_ln:galili-1,wvv6obnmvoi1q8nngwv4dt3mc,Gad,Galili,3,FALSE,FALSE,wvv6obnmvoi1q8nngwv4dt3mc,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
3154,US4887464-0,16719,6ve9sg3ve9i4ml26manidu3s7,4887464,fl:el_ln:tannenbaum-2,vu3ygu3y0hic42k48ysgbnw0n,Eli,Tannenbaum,0,FALSE,FALSE,vu3ygu3y0hic42k48ysgbnw0n,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
3155,US4887865-0,3528,ltrx3sr95pg6usau0yohjvlc2,4887865,ltrx3sr95pg6usau0yohjvlc2,0r655naz4gyj37v6a0x5pcacg,Daniel,Dawidzon,0,FALSE,FALSE,0r655naz4gyj37v6a0x5pcacg,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
3156,US4887945-0,12849,crhjfecivkrafk0ep1euwuaas,4887945,fl:jo_ln:pano-1,lq0nc1d8daasu16s25uq5c91o,Joseph,Pano,0,FALSE,FALSE,lq0nc1d8daasu16s25uq5c91o,8bb4aab4-cb8f-11eb-9615-121df0c29c1e,Shave Zion,,IL,32.9806|35.0833
3157,US4888176-1,3674,pmf0wh1429671oyx5a09sp3by,4888176,fl:ab_ln:domb-3,2qf5jw0owpxmrasyi4xi07fw0,Abraham J.,Domb,1,FALSE,FALSE,2qf5jw0owpxmrasyi4xi07fw0,db8aa9ae-cb8e-11eb-9615-121df0c29c1e,Brookline,MA,US,42.3318|-71.1212
3158,US4888288-0,17216,tx8izjfircr19kb6spnu11km1,4888288,fl:da_ln:wagner-8,9arh3nyccnht0misrjrgb5rqr,Daniel B.,Wagner,0,FALSE,FALSE,9arh3nyccnht0misrjrgb5rqr,97766e3d-cbae-11eb-9615-121df0c29c1e,Raleigh,NC,US,35.7804|-78.6391
3159,US4888413-0,3674,869b7xygt8vht7hy0gyntb5c6,4888413,fl:ab_ln:domb-3,y7ncoelfxk5xzu1f3ghgg2gao,Abraham J.,Domb,0,FALSE,FALSE,y7ncoelfxk5xzu1f3ghgg2gao,cc545a76-cb8f-11eb-9615-121df0c29c1e,Baltimore,MD,US,39.2848|-76.6205
3160,US4888552-0,4006,11i99a6y0gvb2o3i9z8cs0dgf,4888552,fl:av_ln:egozi-2,e2lvh3tnt3web7bu463dhd3vi,Avihai,Egozi,0,FALSE,FALSE,e2lvh3tnt3web7bu463dhd3vi,3fd0385b-cb8e-11eb-9615-121df0c29c1e,Netanya,,IL,32.3076|34.8644
3161,US4888654-0,2175,popd0ncbhbaklchlr243k7xot,4888654,fl:vi_ln:blum-1,osfp63yw93094dcqk9revctja,Victor,Blum,0,FALSE,FALSE,osfp63yw93094dcqk9revctja,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
3162,US4888724-0,11319,njy39ww6wi9v449iu6f7ggz4f,4888724,fl:em_ln:marom-1,f0raxxkgg8jha1unlnrhttw53,Emanuel,Marom,0,FALSE,FALSE,f0raxxkgg8jha1unlnrhttw53,fac6a96e-cb8f-11eb-9615-121df0c29c1e,Los Angeles,CA,US,34.0205|-118.287
3163,US4888856-1,376,v9cykmfr3bt7qtoqoloznfti6,4888856,fl:ga_ln:alon-2,6sfy8kdqdlxprwsi726bfhk89,Gad,Alon,1,FALSE,FALSE,6sfy8kdqdlxprwsi726bfhk89,3dc10f03-cb8e-11eb-9615-121df0c29c1e,Herzlia,,IL,
3164,US4889076-0,3201,mx72i2flieyntrhnoieic70sk,4889076,fl:wi_ln:cohen-10,b574dtfh48ig00v6ajc92uy8g,William,Cohen,0,FALSE,FALSE,b574dtfh48ig00v6ajc92uy8g,555d0b47-cb8e-11eb-9615-121df0c29c1e,Ichud,,IL,
3165,US4889112-1,12757,o23hpmog6i7xwbxpzgkjmkl2r,4889112,fl:yo_ln:ovil-2,p8yhp3allsrrcbl344zex0atg,Yoel,Ovil,1,FALSE,FALSE,p8yhp3allsrrcbl344zex0atg,fbc1d302-cb8e-11eb-9615-121df0c29c1e,Ramat Hasharon,,IL,32.1353|34.8304
3166,US4889154-0,14083,yd42swjld4xtd08pzv9e8wtu2,4889154,fl:pe_ln:rosenberg-1,qak8kk0cto6txts0g4n6nkh7q,Peretz,Rosenberg,0,FALSE,FALSE,qak8kk0cto6txts0g4n6nkh7q,ecbb0d3e-cb90-11eb-9615-121df0c29c1e,Moshav Beit Shearim,,IL,31.7866|35.2208
3167,US4889258-0,18202,af85h9kxlp3o80nt9ozbt0zug,4889258,fl:ya_ln:yerushalmi-1,j8cmse94qdoarjlj9neg5vhpi,Yaakov,Yerushalmi,0,FALSE,FALSE,j8cmse94qdoarjlj9neg5vhpi,fe2762b6-09bd-11ec-893a-12de62d610b1,Petah Tikva,,IL,32.0905|34.884
3168,US4889636-3,874,sks5h0jep3qb1exbiiavsb1u9,4889636,fl:ge_ln:aviv-1,gefb5396tdvfj4gour0wajxpc,Gershon,Aviv,3,FALSE,FALSE,gefb5396tdvfj4gour0wajxpc,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
3169,US4889724-0,8907,d449ktwpz50ee9gikn35e98av,4889724,fl:ro_ln:kasan-1,kzm7w7tcqlezn08nsaztz3a8x,Rodney,Kasan,0,FALSE,FALSE,kzm7w7tcqlezn08nsaztz3a8x,fdce9822-cb8e-11eb-9615-121df0c29c1e,Raanana,,IL,32.1863|34.8692
3170,US4889758-0,13791,d8k07azvs0d9sk1umnd11zt79,4889758,fl:is_ln:rinkewich-1,uva8obwefk653to7b3j7ms002,Isaac,Rinkewich,0,FALSE,FALSE,uva8obwefk653to7b3j7ms002,a62a3793-cb90-11eb-9615-121df0c29c1e,Hightstown,NJ,US,40.2675|-74.5257
3171,US4889803-2,11960,u4xyq6rnse2cel593n7yue6nz,4889803,fl:yv_ln:mory-2,97mmbe9b0v1m8qa3cg6pa4n7h,Yvez,Mory,2,FALSE,FALSE,97mmbe9b0v1m8qa3cg6pa4n7h,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
3172,US4889929-6,2814,n4eexbo3juq31422a0rawcs85,4889929,fl:st_ln:cherkez-1,ym1hxko3vnuoyamzpvgxyu192,Stephan,Cherkez,6,FALSE,FALSE,ym1hxko3vnuoyamzpvgxyu192,fe9ae00e-09bd-11ec-893a-12de62d610b1,Ramat-Gan,,IL,32.071|34.827
3173,US4889992-0,8207,kwpogjx71s9awrsgfe6mc80ub,4889992,fl:ma_ln:hoberman-1,jz9sibgtp3x8kc1pzwn4l5k3p,Max,Hoberman,0,FALSE,FALSE,jz9sibgtp3x8kc1pzwn4l5k3p,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
3174,US4890523-0,14710,8rk89wgmc00dxxjw2r6i97olk,4890523,fl:am_ln:satran-1,6frqrkjwdtyp6lh0m944ohhhq,Amir,Satran,0,FALSE,FALSE,6frqrkjwdtyp6lh0m944ohhhq,fca9e99a-cb90-11eb-9615-121df0c29c1e,Kiryat Bialik,,IL,32.8433|35.0998
3175,US4890817-0,16978,est9ajegbkm16xbc4813hkylp,4890817,fl:eh_ln:uri-1,wl0n2kvzs99m4hmq9s0scer6h,Ehud,Uri,0,FALSE,FALSE,wl0n2kvzs99m4hmq9s0scer6h,f0550b4c-cb8e-11eb-9615-121df0c29c1e,Kibbutz Maagan Michael,,IL,32.7066|35.6013
3176,US4891043-0,18513,zju9ima9h9o3kgtl8u5mggg75,4891043,fl:ra_ln:zeimer-1,tpe93u20i85cwl2te7bpt5jhj,Ran C.,Zeimer,0,FALSE,FALSE,tpe93u20i85cwl2te7bpt5jhj,ee4d846b-cb8e-11eb-9615-121df0c29c1e,Chicago,IL,US,41.8338|-87.6718
3177,US4891069-0,8261,0z8vt25p8bkt5vkiswz1g4bc9,4891069,fl:ab_ln:holtzman-2,6htfn737tly2n0de5p1gs1sk4,Abrahm M.,Holtzman,0,FALSE,FALSE,6htfn737tly2n0de5p1gs1sk4,ff84bf21-cb90-11eb-9615-121df0c29c1e,Bat Yam,,IL,32.0132|34.7492
3178,US4891123-0,13734,8civ05righmas2mux0co17xys,4891123,fl:il_ln:riess-1,xsv49xo0te87n2xe7sq12i1em,Ilan,Riess,0,FALSE,FALSE,xsv49xo0te87n2xe7sq12i1em,ecbb0d3e-cb90-11eb-9615-121df0c29c1e,Moshav Beit Shearim,,IL,31.7866|35.2208
3179,US4891582-2,13823,nv180ueioivqpnif4s3265a1g,4891582,fl:da_ln:ritter-12,0y3bwb6fhzxuyfkf4lxkgmdo0,Dan,Ritter,2,FALSE,FALSE,0y3bwb6fhzxuyfkf4lxkgmdo0,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
3180,US4891595-0,6863,41urs3du8lqhyjkzgaeylypyg,4891595,fl:jo_ln:granot-1,3yzi31yzejimgpxb4ke3bepu8,Joseph,Granot,0,FALSE,FALSE,3yzi31yzejimgpxb4ke3bepu8,dd9b3d11-09bc-11ec-893a-12de62d610b1,Holon,,IL,32.014|34.7868
3181,US4891755-0,720,uprei25ni92pisc3rumu7242e,4891755,fl:am_ln:asher-1,gb5pting5rne1c72qu40ghtu6,Amram,Asher,0,FALSE,FALSE,gb5pting5rne1c72qu40ghtu6,9430cb1b-cb8e-11eb-9615-121df0c29c1e,Moshav Sitriya,,IL,31.8919|34.8441
3182,US4892092-0,9440,bqmxhbz1q3yiv0dnt8t9i98vw,4892092,fl:si_ln:klein-2,cxw5kqtiklg88biea00qe0k2a,Sidi,Klein,0,FALSE,FALSE,cxw5kqtiklg88biea00qe0k2a,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
3183,US4892142-0,9853,awigdclk4rgoelflik0l6cp7h,4892142,fl:is_ln:labaton-1,0ufx3cleif00suao7jbau28cp,Isaac J.,Labaton,0,FALSE,FALSE,0ufx3cleif00suao7jbau28cp,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
3184,US4892203-0,596,lso310wyocwsz8f9kofqwct55,4892203,fl:ro_ln:arav-1,tkt0xz5pb79crodja3w2jmr1z,Ronnie A.,Arav,0,FALSE,FALSE,tkt0xz5pb79crodja3w2jmr1z,4890d2f4-cb8e-11eb-9615-121df0c29c1e,Netania,,IL,
3185,US4893081-0,18760,psljwj1x2f4alc2lm77qhdog4,4893081,fl:yu_ln:zur-1,my1ky0cub9o1p9dfvxlzrbbcx,Yuval,Zur,0,FALSE,FALSE,my1ky0cub9o1p9dfvxlzrbbcx,3dcc45b8-cb8e-11eb-9615-121df0c29c1e,Hertzlia,,IL,
3186,US4893233-1,16677,,,,,,,,,,,,,,,
3187,US4893267-1,16677,nfowzn8b4bcp2d3cpenpvr46f,4893267,fl:yo_ln:talgam-1,up9eaehny18m7fytkabe8634a,Yoav,Talgam,1,FALSE,FALSE,up9eaehny18m7fytkabe8634a,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
3188,US4893317-6,12826,jwrn8yn35s4993uyfx5cv5akr,4893317,fl:er_ln:paneth-1,2lb6a6he6mmndhlzydhul3vl7,Eric,Paneth,6,FALSE,FALSE,2lb6a6he6mmndhlzydhul3vl7,695a4bea-cb8e-11eb-9615-121df0c29c1e,Givataiim,,IL,
3189,US4893968-0,10685,4yexj9pwhnyirrj1vatclbqrf,4893968,fl:za_ln:levy-4,ffaqr4v5204u2wg1s8wat70wg,Zadok H.,Levy,0,FALSE,FALSE,ffaqr4v5204u2wg1s8wat70wg,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel-aviv,,IL,32.0887|34.7831
3190,US4894161-1,4517,zj2ba5r5g52dz9murgmdkqle6,4894161,fl:al_ln:fattom-1,24q2hk8p48lmbxi26m82zwbu3,Ali,Fattom,1,FALSE,FALSE,24q2hk8p48lmbxi26m82zwbu3,df1707ed-cb8e-11eb-9615-121df0c29c1e,Maale Hagalil,,IL,32.9736|35.4459
3191,US4894468-1,2682,poefdb09u6gkivqdatzhtmc8t,4894468,fl:ka_ln:cabrera-4,gz5sdbe6ltqf6zynj0bv6lod2,Karin,Cabrera,1,FALSE,FALSE,gz5sdbe6ltqf6zynj0bv6lod2,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
3192,US4894652-0,3965,ay3lkv8ec3t1wh33o5cvhbgf1,4894652,fl:mo_ln:eckstein-1,or02y7bfgh44hntkwyqvtzcau,Mordechai,Eckstein,0,FALSE,FALSE,or02y7bfgh44hntkwyqvtzcau,519e62f8-cb8e-11eb-9615-121df0c29c1e,Kiron,,IL,
3193,US4894775-1,632,i7q36py6j1js6qxfyv1jxnrf2,4894775,fl:je_ln:arenson-1,eg93gmxsthc2z725pab6euwyd,Jerome S.,Arenson,1,FALSE,FALSE,eg93gmxsthc2z725pab6euwyd,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
3194,US4894776-0,3547,iuuqcoqulzd9yxllfnuzl60z0,4894776,fl:do_ln:dekel-1,voirbyj13o6jy1k3f1gtll565,Doron,Dekel,0,FALSE,FALSE,voirbyj13o6jy1k3f1gtll565,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
3195,US4894993-0,749,2ntfym824qhbwvz0xx0lkhts6,4894993,fl:ga_ln:assaf-1,5nz95kbc4x5xces1bf8iuti4x,Gad,Assaf,0,FALSE,FALSE,5nz95kbc4x5xces1bf8iuti4x,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
3196,US4895209-1,4659,tw0s326g2tggv7b5z6lic7eds,4895209,fl:ro_ln:feller-5,a5zlc64ik5j0he6z0r1jom86m,Ron,Feller,1,FALSE,FALSE,a5zlc64ik5j0he6z0r1jom86m,95645cf8-cb8e-11eb-9615-121df0c29c1e,Ramat Efal,,IL,32.0472|34.8359
3197,US4895273-0,2049,0jot6e62278jd8xcq4sxayitg,4895273,fl:ja_ln:bialy-1,t8ly7v1aiwikfsfzord6hhubv,Jacob,Bialy,0,FALSE,FALSE,t8ly7v1aiwikfsfzord6hhubv,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel Aviv,,IL,32.0887|34.7831
3198,US4895780-0,12443,cymkyyig5bdaz8h2116xq7sk5,4895780,fl:yo_ln:nissancohen-1,p9v239siqe1aex8tapora67d4,Yoav,Nissan-Cohen,0,FALSE,FALSE,p9v239siqe1aex8tapora67d4,ed703884-cb8f-11eb-9615-121df0c29c1e,Schenectady,NY,US,42.8033|-73.9406
3199,US4895874-0,14383,czcscr9dhhu3xfa6tbcoc51ca,4895874,fl:da_ln:rubin-24,kli7ghl87sf0zm8bfb40xd4gd,David,Rubin,0,FALSE,FALSE,kli7ghl87sf0zm8bfb40xd4gd,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
3200,US4895904-0,321,wcu4rnit7j10l7maltlcqab7t,4895904,fl:ya_ln:allingham-1,94087btgh4q4bnoe7jstjgf8k,Yael,Allingham,0,FALSE,FALSE,94087btgh4q4bnoe7jstjgf8k,3e491399-cb8e-11eb-9615-121df0c29c1e,Benyamina,,IL,
3201,US4896069-0,14003,fdhdpv2yo3lja7dh522s9ydxy,4896069,fl:ar_ln:rosenberg-6,m21ubmxujb26qs1qi4sey3fkt,Armand,Rosenberg,0,FALSE,FALSE,m21ubmxujb26qs1qi4sey3fkt,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
3202,US4896120-0,8758,zp4gn9fladi8y74yr8aeq5sff,4896120,fl:zv_ln:kamil-1,0ghoxio3hx069cy4vkwi14am1,Zvi,Kamil,0,FALSE,FALSE,0ghoxio3hx069cy4vkwi14am1,fc3d5593-cb8f-11eb-9615-121df0c29c1e,Tel Avia,,IL,32.0887|34.7831
3203,US4896563-0,11161,alkedjx6q5jn7gjl0gelk0ja8,4896563,fl:ge_ln:manor-1,2hezqp82j567ma9hq5c8jd2qo,Gedalyahu,Manor,0,FALSE,FALSE,2hezqp82j567ma9hq5c8jd2qo,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
3204,US4896680-0,8195,l1oucciua1jol28aw669nfymz,4896680,fl:be_ln:hirshowitz-1,wro8z39b82ch0emgbgeuxyak5,Bernard,Hirshowitz,0,FALSE,FALSE,wro8z39b82ch0emgbgeuxyak5,fb7d135a-cb8f-11eb-9615-121df0c29c1e,"Mount Carmel, Haifa",,IL,32.8176|34.9754
3205,US4896962-1,9771,rez57dv8ptxlcqow4jte72cg1,4896962,fl:jo_ln:krimerman-1,msvjm02z8u8tlfe8i1gse1hil,Joseph,Krimerman,1,FALSE,FALSE,msvjm02z8u8tlfe8i1gse1hil,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
3206,US4897193-0,2704,auu7fhsa7zodpwpyco39r06a0,4897193,fl:mi_ln:cais-1,ljis4163rcdk7tta2rxrhizs8,Michael,Cais,0,FALSE,FALSE,ljis4163rcdk7tta2rxrhizs8,fb7d135a-cb8f-11eb-9615-121df0c29c1e,Haifa,,IL,32.8003|35.0085
3207,US4897264-2,4843,q469ja72pdae9u1grvkwpp5ky,4897264,fl:di_ln:fischer-1,d7v6385itxkim9juq31buk2yi,Dina,Fischer,2,FALSE,FALSE,d7v6385itxkim9juq31buk2yi,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
3208,US4897426-1,18062,vwka4l9sgbwtj65bs3s41d4tp,4897426,vwka4l9sgbwtj65bs3s41d4tp,0r1s3k9x85k1p67tbjfrap56n,Yosef,Yarom,1,FALSE,FALSE,0r1s3k9x85k1p67tbjfrap56n,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
3209,US4897594-0,185,xil7lb0acv5mejc6dkuql5pvw,4897594,fl:da_ln:agiman-1,mdnjuecw6dglqv1hxsclzgvva,Dan,Agiman,0,FALSE,FALSE,mdnjuecw6dglqv1hxsclzgvva,b7e200f3-09bc-11ec-893a-12de62d610b1,Lewisville,TX,US,30.0688|-96.1141
3210,US4897737-0,15265,837wauo3mmusm98licvhfzupi,4897737,fl:el_ln:shalev-1,yt8vvwzlpxqffea0ty5hibji7,Eli,Shalev,0,FALSE,FALSE,yt8vvwzlpxqffea0ty5hibji7,e99a2a8d-09bc-11ec-893a-12de62d610b1,Kfar Saba,,IL,32.1773|34.9075
3211,US4898155-1,10603,g61jchndoyqdjbmiud61yctqi,4898155,fl:mo_ln:levy-8,vqikxpwpe02rnjzhfxhdbvbro,Morris,Levy,1,FALSE,FALSE,vqikxpwpe02rnjzhfxhdbvbro,e67cdd38-cb8e-11eb-9615-121df0c29c1e,Tel-Aviv,,IL,32.0887|34.7831
3212,US4898560-0,11963,46zoe68fxxxfzluinjq2pfebt,4898560,fl:iv_ln:moscovich-1,dc9wrs6s0dvawd5w9ye02uo8u,Ivan,Moscovich,0,FALSE,FALSE,dc9wrs6s0dvawd5w9ye02uo8u,f6608393-cb8f-11eb-9615-121df0c29c1e,"Afeka, Ramat Aviv",,IL,32.1194|34.7927
3213,US4898734-2,17348,q93d4cpp5qqp3vqe3w7v0svpx,4898734,fl:ab_ln:warshawsky-1,d0k955u0rleowbfleaw909wua,Abraham,Warshawsky,2,FALSE,FALSE,d0k955u0rleowbfleaw909wua,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
3214,US4898735-0,1243,fyawy0v668e874ainnfdoc8x7,4898735,fl:ye_ln:barenholz-1,heoz5ozv5czxu6p9z3xt5xmef,Yechezkel,Barenholz,0,FALSE,FALSE,heoz5ozv5czxu6p9z3xt5xmef,e7275ca8-cb8f-11eb-9615-121df0c29c1e,Jerusalem,,IL,31.7959|35.212
3215,US4898891-0,10095,fc3togzcca15bxrpw4hhuewsf,4898891,fl:da_ln:lavie-1,ckfc2jwi84umeztvh5l1wbj7o,David,Lavie,0,FALSE,FALSE,ckfc2jwi84umeztvh5l1wbj7o,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
3216,US4898900-0,12975,jblgirpf59mieqpetq9lq7etb,4898900,fl:mi_ln:peled-1,r5hka237kqnu0kln09fyguibn,Michael,Peled,0,FALSE,FALSE,r5hka237kqnu0kln09fyguibn,ff0b5631-cb8e-11eb-9615-121df0c29c1e,Beer-Sheva,,IL,31.2582|34.7849
3217,US4898942-1,11151,m3r6wvhh3q36fdgtmjj3c7i9z,4898942,m3r6wvhh3q36fdgtmjj3c7i9z,fgden45k15g3qnffz8ysnl2ws,Ernestine,Mandler,1,FALSE,FALSE,fgden45k15g3qnffz8ysnl2ws,ff0b5631-cb8e-11eb-9615-121df0c29c1e,Beer-Sheva,,IL,31.2582|34.7849
3218,US4898993-0,1414,x8ig5h9yspwj1h57popqehw0v,4898993,fl:ab_ln:becker-4,coyve27j1nv0gik1mr1uhmmxd,Abram,Becker,0,FALSE,FALSE,coyve27j1nv0gik1mr1uhmmxd,fdb12d00-cb8f-11eb-9615-121df0c29c1e,Paris,,FR,48.8588|2.32003
3219,US4899128-0,15378,cqhynupt0svjlcjsctjv7tw9f,4899128,fl:eh_ln:shapiro-1,1iciaofyyofqlo0ybv6o50pt8,Ehud Y.,Shapiro,0,FALSE,FALSE,1iciaofyyofqlo0ybv6o50pt8,e5e5aff8-09bd-11ec-893a-12de62d610b1,Rehovot,,IL,31.8947|34.8044
